Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal;Descripcio_dia_setmana;NK_ Any;Mes_ any;Nom_mes;Dia_mes;Descripcio_torn;Hora_dia;Descripcio_causa_vianant;Desc_Tipus_vehicle_implicat;Descripcio_sexe;Edat;Descripcio_tipus_persona;Descripcio_Lloc_atropellament_vianant;Descripcio_Motiu_desplaçament_vianant;Descripcio_Motiu_desplaçament_conductor;Descripcio_victimitzacio;Coordenada_UTM_X;Coordenada_UTM_Y
2018S000839    ;4;Les Corts;21;Pedralbes;248108;B-20 (Besòs)                                      ;;Dimecres;2018;1;Gener;31;Tarda;14;No és causa del  vianant;Turisme;Dona;26;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Rebutja assistència sanitària;425648,78;4583019,77
2018S000840    ;6;Gràcia;31;la Vila de Gràcia;206403;Diagonal / Augusta                                ;478-480   ;Dimecres;2018;1;Gener;31;Tarda;15;No és causa del  vianant;Autobús articulat;Dona;72;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;429530,55;4583251,87
2018S000841    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Consell de Cent / Entença                         ;;Dimecres;2018;1;Gener;31;Tarda;15;No és causa del  vianant;Motocicleta;Dona;25;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429063,72;4581457,86
2018S000842    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;211505;General Mitre                                     ;63;Dimecres;2018;1;Gener;31;Tarda;16;No és causa del  vianant;Motocicleta;Dona;42;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;427602,07;4583375,48
2018S000843    ;8;Nou Barris;46;el Turó de la Peira;295403;Doctor Pi i Molist                                ;02-abr;Dimecres;2018;1;Gener;31;Tarda;15;No és causa del  vianant;Motocicleta;Home;19;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431150,33;4587091,1
2018S000844    ;3;Sants-Montjuïc;11;el Poble-sec;701266;Litoral (Besòs)                                   ;K120      ;Dimecres;2018;1;Gener;31;Tarda;14;No és causa del  vianant;Turisme;Dona;27;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;430834,74;4579924,77
2018S000845    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;128106;Llull / Fluvià                                    ;;Dimecres;2018;1;Gener;31;Tarda;17;No és causa del  vianant;Autobús;Dona;20;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;433937,17;4584315,36
2018S000845    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;128106;Llull / Fluvià                                    ;;Dimecres;2018;1;Gener;31;Tarda;17;No és causa del  vianant;Autobús;Dona;28;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;433937,17;4584315,36
2018S000845    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;128106;Llull / Fluvià                                    ;;Dimecres;2018;1;Gener;31;Tarda;17;No és causa del  vianant;Autobús;Dona;32;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;433937,17;4584315,36
2018S000845    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;128106;Llull / Fluvià                                    ;;Dimecres;2018;1;Gener;31;Tarda;17;No és causa del  vianant;Autobús;Dona;40;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;433937,17;4584315,36
2018S000845    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;128106;Llull / Fluvià                                    ;;Dimecres;2018;1;Gener;31;Tarda;17;No és causa del  vianant;Autobús;Dona;43;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;433937,17;4584315,36
2018S000845    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;128106;Llull / Fluvià                                    ;;Dimecres;2018;1;Gener;31;Tarda;17;No és causa del  vianant;Autobús;Dona;48;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;433937,17;4584315,36
2018S000845    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;128106;Llull / Fluvià                                    ;;Dimecres;2018;1;Gener;31;Tarda;17;No és causa del  vianant;Autobús;Dona;55;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;433937,17;4584315,36
2018S000845    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;128106;Llull / Fluvià                                    ;;Dimecres;2018;1;Gener;31;Tarda;17;No és causa del  vianant;Autobús;Dona;60;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;433937,17;4584315,36
2018S000845    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;128106;Llull / Fluvià                                    ;;Dimecres;2018;1;Gener;31;Tarda;17;No és causa del  vianant;Autobús;Home;34;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;433937,17;4584315,36
2018S000845    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;128106;Llull / Fluvià                                    ;;Dimecres;2018;1;Gener;31;Tarda;17;No és causa del  vianant;Autobús;Home;37;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;433937,17;4584315,36
2018S000846    ;2;Eixample;10;Sant Antoni;184402;Corts Catalanes / Vilamarí                        ;;Dimecres;2018;1;Gener;31;Tarda;16;No és causa del  vianant;Motocicleta;Home;44;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429165,19;4581164,97
2018S000847    ;8;Nou Barris;52;la Prosperitat;701501;Meridiana                                         ;563-565   ;Dimecres;2018;1;Gener;31;Tarda;19;No és causa del  vianant;Autobús;Dona;92;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;432134,99;4588723,09
2018S000848    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;73004;Augusta                                           ;192-200   ;Dimecres;2018;1;Gener;31;Tarda;18;No és causa del  vianant;Motocicleta;Dona;24;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;428300,63;4583528
2018S000849    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;58000;Aribau / Laforja                                  ;;Dimecres;2018;1;Gener;31;Tarda;20;Desobeir el senyal del semàfor;Autobús;Dona;50;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;428826,37;4583462,63
2018S000849    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;58000;Aribau / Laforja                                  ;;Dimecres;2018;1;Gener;31;Tarda;20;Desobeir el senyal del semàfor;Autobús;Dona;66;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;428826,37;4583462,63
2018S000849    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;58000;Aribau / Laforja                                  ;;Dimecres;2018;1;Gener;31;Tarda;20;Desobeir el senyal del semàfor;Autobús;Dona;87;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;428826,37;4583462,63
2018S000850    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;305405;Esperança / Pomaret                               ;;Dimecres;2018;1;Gener;31;Tarda;20;No és causa del  vianant;Motocicleta;Dona;15;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;426953,75;4584091,39
2018S000851    ;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;297001;Bailèn                                            ;220;Dimecres;2018;1;Gener;31;Tarda;20;No és causa del  vianant;Motocicleta;Home;54;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430169,48;4583978,43
2018S000852    ;6;Gràcia;31;la Vila de Gràcia;340406;Torrent de les Flors / Sant Lluís                 ;;Dimecres;2018;1;Gener;31;Nit;22;No és causa del  vianant;Motocicleta;Dona;52;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;429941,66;4584339,31
2018S000853    ;3;Sants-Montjuïc;17;Sants - Badal;187207;Madrid                                            ;50-54     ;Dimecres;2018;1;Gener;31;Nit;22;No és causa del  vianant;Bicicleta;Home;27;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;426982,53;4581211,61
2018S000853    ;3;Sants-Montjuïc;17;Sants - Badal;187207;Madrid                                            ;;Dimecres;2018;1;Gener;31;Nit;22;No és causa del  vianant;Ciclomotor;Dona;28;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;426982,53;4581211,61
2018S000854    ;2;Eixample;7;la Dreta de l'Eixample;253607;Pau Claris                                        ;123-131   ;Dimecres;2018;1;Gener;31;Matí;12;No és causa del  vianant;Autobús;Home;65;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;430437,4;4582906,12
2018S000855    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;701352;Dalt (Llobregat)                                  ;K80       ;Dijous;2018;2;Febrer;1;Matí;8;No és causa del  vianant;Motocicleta;Home;34;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;426784,38;4584603,63
2018S000855    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;701352;Dalt (Llobregat)                                  ;;Dijous;2018;2;Febrer;1;Matí;8;No és causa del  vianant;Motocicleta;Home;49;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;426784,38;4584603,63
2018S000856    ;2;Eixample;6;la Sagrada Família;206200;Mallorca                                          ;400;Dijous;2018;2;Febrer;1;Matí;7;No és causa del  vianant;Autobús;Dona;60;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431059,63;4583958,92
2018S000857    ;4;Les Corts;19;les Corts;110803;Entença                                           ;292;Dijous;2018;2;Febrer;1;Matí;8;No és causa del  vianant;Motocicleta;Dona;28;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;428146,85;4582466,73
2018S000858    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;11903;General Mitre                                     ;49-51     ;Dijous;2018;2;Febrer;1;Matí;9;No és causa del  vianant;Motocicleta;Dona;59;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;427678,8;4583242,9
2018S000858    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;11903;General Mitre                                     ;;Dijous;2018;2;Febrer;1;Matí;9;No és causa del  vianant;Motocicleta;Home;23;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;427678,8;4583242,9
2018S000859    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;209300;Corts Catalanes / Casanova                        ;;Dijous;2018;2;Febrer;1;Matí;9;No és causa del  vianant;Motocicleta;Home;29;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;429928,15;4581911,44
2018S000860    ;8;Nou Barris;50;les Roquetes;359700;Jaume Pinent / Simancas                           ;;Dijous;2018;2;Febrer;1;Matí;9;No és causa del  vianant;Turisme;Home;34;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431312,5;4588788,53
2018S000861    ;2;Eixample;7;la Dreta de l'Eixample;176801;Roger de Llúria / Ausiàs Marc                     ;;Dijous;2018;2;Febrer;1;Matí;10;No és causa del  vianant;Motocicleta;Home;45;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430987,16;4582551,3
2018S000862    ;4;Les Corts;21;Pedralbes;62507;Carles III / Mejía Lequerica                      ;;Dijous;2018;2;Febrer;1;Matí;10;No és causa del  vianant;Ciclomotor;Dona;23;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;427133,55;4582038,85
2018S000863    ;10;Sant Martí;71;Provençals del Poblenou;700908;Sant Joan de Malta / Bilbao                       ;;Dijous;2018;2;Febrer;1;Matí;8;Altres;Turisme;Home;12;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;432852,25;4584659,94
2018S000864    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;100800;Diputació / Aribau                                ;;Dijous;2018;2;Febrer;1;Matí;12;No és causa del  vianant;Turisme;Dona;37;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430018,62;4582204,72
2018S000864    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;100800;Diputació / Aribau                                ;;Dijous;2018;2;Febrer;1;Matí;12;No és causa del  vianant;Turisme;Home;29;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430018,62;4582204,72
2018S000864    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;100800;Diputació / Aribau                                ;;Dijous;2018;2;Febrer;1;Matí;12;No és causa del  vianant;Turisme;Home;30;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430018,62;4582204,72
2018S000865    ;3;Sants-Montjuïc;16;la Bordeta;169409;Corts Catalanes / Radi                            ;;Dijous;2018;2;Febrer;1;Tarda;17;Desobeir el senyal del semàfor;Taxi;Dona;22;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;427640,5;4579673,38
2018S000866    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31                                              ;K2065     ;Dijous;2018;2;Febrer;1;Tarda;17;No és causa del  vianant;Taxi;Home;42;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;432646,78;4584550,48
2018S000867    ;7;Horta-Guinardó;43;Horta;352507;Vall d'Hebron / Valldaura                         ;;Dijous;2018;2;Febrer;1;Tarda;17;No és causa del  vianant;Turisme;Home;30;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;429910,36;4588113,37
2018S000868    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;180208;Casanova / Diagonal                               ;;Dijous;2018;2;Febrer;1;Tarda;17;No és causa del  vianant;Motocicleta;Home;59;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;428860,06;4583006,33
2018S000869    ;2;Eixample;7;la Dreta de l'Eixample;148307;Diputació / Catalunya                             ;;Dijous;2018;2;Febrer;1;Tarda;18;No és causa del  vianant;Motocicleta;Dona;43;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430345,56;4582527,49
2018S000870    ;2;Eixample;6;la Sagrada Família;268003;Provença / Padilla                                ;;Dijous;2018;2;Febrer;1;Tarda;17;No és causa del  vianant;Bicicleta;Home;20;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431273,03;4584371,26
2018S000871    ;2;Eixample;6;la Sagrada Família;90502;Còrsega / Sardenya                                ;;Dijous;2018;2;Febrer;1;Tarda;18;No és causa del  vianant;Motocicleta;Dona;42;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430793,01;4584278,9
2018S000872    ;3;Sants-Montjuïc;11;el Poble-sec;316809;Rius i Taulet / Guàrdia Urbana                    ;;Dijous;2018;2;Febrer;1;Tarda;20;No és causa del  vianant;Motocicleta;Dona;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;429306,82;4580653,65
2018S000872    ;3;Sants-Montjuïc;11;el Poble-sec;316809;Rius i Taulet / Guàrdia Urbana                    ;;Dijous;2018;2;Febrer;1;Tarda;20;No és causa del  vianant;Motocicleta;Dona;57;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429306,82;4580653,65
2018S000873    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs)                                   ;S14       ;Dijous;2018;2;Febrer;1;Tarda;20;No és causa del  vianant;Turisme;Home;25;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;429359,74;4578350,94
2018S000874    ;2;Eixample;5;el Fort Pienc;169409;Corts Catalanes                                   ;727;Dijous;2018;2;Febrer;1;Tarda;20;No és causa del  vianant;Motocicleta;Home;60;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431509,45;4583492,9
2018S000875    ;2;Eixample;7;la Dreta de l'Eixample;145003;Diputació / Girona                                ;;Dijous;2018;2;Febrer;1;Tarda;20;No és causa del  vianant;Motocicleta;Home;29;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;430876,43;4583046,5
2018S000876    ;3;Sants-Montjuïc;16;la Bordeta;235208;Olzinelles                                        ;81-83     ;Dijous;2018;2;Febrer;1;Tarda;19;No és causa del  vianant;Motocicleta;Dona;46;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;427952,14;4580539,08
2018S000877    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;268003;Còrsega / Villarroel                              ;;Dijous;2018;2;Febrer;1;Tarda;20;No és causa del  vianant;Motocicleta;Home;39;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;429076,18;4582593,91
2018S000878    ;2;Eixample;10;Sant Antoni;184402;Corts Catalanes                                   ;408;Dijous;2018;2;Febrer;1;Tarda;21;No és causa del  vianant;Motocicleta;Dona;29;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429170,58;4581128,4
2018S000879    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;23403;Aragó / Doctor Letamendi                          ;;Dijous;2018;2;Febrer;1;Nit;22;No és causa del  vianant;Turisme;Dona;32;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;429880,4;4582443,91
2018S000879    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;23403;Aragó / Doctor Letamendi                          ;;Dijous;2018;2;Febrer;1;Nit;22;No és causa del  vianant;Turisme;Home;29;Conductor;Desconegut;Desconegut;Desconegut;Ferit greu: hospitalització superior a 24h;429880,4;4582443,91
2018S000880    ;7;Horta-Guinardó;33;el Baix Guinardó;297001;Sant Antoni Maria Claret / Lepant                 ;;Dijous;2018;2;Febrer;1;Nit;23;No és causa del  vianant;Turisme;Dona;36;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430807,89;4584665,36
2018S000880    ;7;Horta-Guinardó;33;el Baix Guinardó;297001;Sant Antoni Maria Claret / Lepant                 ;;Dijous;2018;2;Febrer;1;Nit;23;No és causa del  vianant;Turisme;Home;38;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430807,89;4584665,36
2018S000881    ;9;Sant Andreu;57;la Trinitat Vella;701316;Trinitat                                          ;K0        ;Dijous;2018;2;Febrer;1;Nit;23;No és causa del  vianant;Turisme;Home;30;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;432929,91;4589159,71
2018S000881    ;9;Sant Andreu;57;la Trinitat Vella;701316;Trinitat                                          ;;Dijous;2018;2;Febrer;1;Nit;23;No és causa del  vianant;Turisme;Home;52;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Rebutja assistència sanitària;432929,91;4589159,71
2018S000883    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;47558;Balmes / General Mitre                            ;;Dijous;2018;2;Febrer;1;Nit;22;No és causa del  vianant;Turisme;Dona;34;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;428270,55;4584213,39
2018S000883    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;47558;Balmes / General Mitre                            ;;Dijous;2018;2;Febrer;1;Nit;22;No és causa del  vianant;Turisme;Dona;47;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;428270,55;4584213,39
2018S000884    ;1;Ciutat Vella;2;el Barri Gòtic;183909;Laietana / Manresa                                ;;Dijous;2018;2;Febrer;1;Nit;23;No és causa del  vianant;Motocicleta;Home;41;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431531,42;4581803,68
2018S000885    ;7;Horta-Guinardó;43;Horta;130607;Botticelli                                        ;1X        ;Divendres;2018;2;Febrer;2;Matí;7;No és causa del  vianant;Motocicleta;Dona;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;429293,92;4587413,06
2018S000886    ;2;Eixample;9;la Nova Esquerra de l'Eixample;54509;Calàbria / Rosselló                               ;;Divendres;2018;2;Febrer;2;Matí;7;Creuar per fora pas de vianants;Bicicleta;Dona;23;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;428787,51;4582122,59
2018S000887    ;8;Nou Barris;53;la Trinitat Nova;701576;C-17 (Barcelona)                                  ;0;Divendres;2018;2;Febrer;2;Matí;7;No és causa del  vianant;Motocicleta;Home;34;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431837,37;4587041,13
2018S000888    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;11200;Sardenya / Almogàvers                             ;;Divendres;2018;2;Febrer;2;Matí;8;No és causa del  vianant;Motocicleta;Dona;35;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;432028,1;4583016,96
2018S000890    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;23403;París                                             ;179-181   ;Divendres;2018;2;Febrer;2;Matí;11;No és causa del  vianant;Bicicleta;Home;44;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;429224,08;4582940,96
2018S000891    ;2;Eixample;5;el Fort Pienc;71600;Corts Catalanes / Marina                          ;;Divendres;2018;2;Febrer;2;Matí;11;No és causa del  vianant;Motocicleta;Home;25;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431648,43;4583591,24
2018S000892    ;10;Sant Martí;72;Sant Martí de Provençals;30409;Guipúscoa / Bac de Roda                           ;;Divendres;2018;2;Febrer;2;Matí;7;No és causa del  vianant;Bicicleta;Home;19;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;432792,64;4585292,45
2018S000893    ;2;Eixample;6;la Sagrada Família;297001;Sant Antoni Maria Claret                          ;226;Divendres;2018;2;Febrer;2;Matí;11;No és causa del  vianant;Motocicleta;Home;52;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431127,96;4584962,33
2018S000895    ;2;Eixample;7;la Dreta de l'Eixample;268003;Pau Claris / Provença                             ;;Divendres;2018;2;Febrer;2;Matí;12;No és causa del  vianant;Motocicleta;Home;25;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;430121,86;4583246,63
2018S000896    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner / Rosselló                               ;;Divendres;2018;2;Febrer;2;Matí;12;No és causa del  vianant;Motocicleta;Home;37;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429361,44;4582684,36
2018S000897    ;4;Les Corts;19;les Corts;144601;Diagonal / Entença                                ;;Divendres;2018;2;Febrer;2;Matí;12;No és causa del  vianant;Ciclomotor;Dona;33;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;427954,95;4582701,1
2018S000898    ;2;Eixample;6;la Sagrada Família;90502;Còrsega                                           ;518;Divendres;2018;2;Febrer;2;Matí;13;No és causa del  vianant;Motocicleta;Home;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;430830,2;4584299,75
2018S000899    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;175900;Laforja                                           ;81;Divendres;2018;2;Febrer;2;Matí;13;Creuar per fora pas de vianants;Furgoneta;Dona;82;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;428605,1;4583284,17
2018S000900    ;7;Horta-Guinardó;36;la Font d'en Fargues;206108;Maurici Vilomara                                  ;39;Divendres;2018;2;Febrer;2;Tarda;14;No és causa del  vianant;Motocicleta;Dona;26;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430257,16;4586219,61
2018S000901    ;2;Eixample;7;la Dreta de l'Eixample;169409;Gràcia                                            ;7;Divendres;2018;2;Febrer;2;Matí;13;No és causa del  vianant;Autobús;Dona;42;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430610,94;4582422,21
2018S000902    ;7;Horta-Guinardó;41;la Vall d'Hebron;701311;Dalt (Besòs)                                      ;K112      ;Divendres;2018;2;Febrer;2;Tarda;16;No és causa del  vianant;Motocicleta;Home;27;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;428610,53;4587028,48
2018S000903    ;6;Gràcia;31;la Vila de Gràcia;228100;Lesseps                                           ;2;Divendres;2018;2;Febrer;2;Tarda;14;No és causa del  vianant;Motocicleta;Dona;55;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;429080,5;4584380,65
2018S000904    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;50600;Diagonal / Muntaner                               ;;Divendres;2018;2;Febrer;2;Tarda;15;No és causa del  vianant;Motocicleta;Home;56;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;429001,92;4583052,43
2018S000905    ;9;Sant Andreu;60;Sant Andreu;84500;Fabra i Puig / Meridiana                          ;;Divendres;2018;2;Febrer;2;Tarda;16;No és causa del  vianant;Camió rígid <= 3,5 tones;Home;33;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Rebutja assistència sanitària;431870,03;4587039,84
2018S000905    ;9;Sant Andreu;60;Sant Andreu;84500;Fabra i Puig / Meridiana                          ;;Divendres;2018;2;Febrer;2;Tarda;16;No és causa del  vianant;Ciclomotor;Dona;18;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431870,03;4587039,84
2018S000905    ;9;Sant Andreu;60;Sant Andreu;84500;Fabra i Puig / Meridiana                          ;;Divendres;2018;2;Febrer;2;Tarda;16;No és causa del  vianant;Ciclomotor;Dona;23;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431870,03;4587039,84
2018S000907    ;1;Ciutat Vella;2;el Barri Gòtic;106205;Colom                                             ;19;Divendres;2018;2;Febrer;2;Tarda;19;Altres;Bicicleta;Dona;40;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431498,49;4581314,13
